stand,year,month,date,quad,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUID,LODI,VIED,HUTO,SABE,ALCR,RHGR,SAPS,SYAL,BEPU,SASC,SHCA,SASP,VACE,SAMY,MACA,SYLA,ANMU,GABO,MELI,LIBO,CARO,SOSP,VIAD,APAN,COUM,FRVI,SITR,GELI,PYCH,HIUM,ORSE,CHAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEFR,SYCI,ACMI,ANRA,DRSP,SESP,SEIN,PAST,RASP,DRPA,GEBI,BOLY,PELA,AQFL,CHEN,GEAM,RUAR,PYAS,MINU,PIPU,LEIN,CXRI,CXSI,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAST,FESA,BRIN,CXSP,EQVA,LYCO,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,PRVI,LOVI,PEGR,EMNI,CPTR,LYOB,RUPU,ERSP,PHFR,SOTR,CHUM,STLO,RUSA,SOSI,HICA,PASU,MINT,CXFO,BRPU,LYTR
BH,1984,5,1984-05-14,6C,14,0,0,0,0,0,0,0.5,10,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,6A,12,0,0,0,0,0,0,0.5,8,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,8A,15,0,0,0,0,0,0,0.5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,8C,12,0,0,0,0,0,0,0.1,7,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,3,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,8E,10,0,0,0,0,0,0,0.1,3,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,8G,12,0,0,0,0,0,0,0.1,3,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,5,1984-05-14,8I,7,0,0,0,0,0,0,0.1,4,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,0A,12,0,0,0,0,0,0,6,10,5,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.1,0.1,0.1,1,0.01,0.1,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,0C,10,0,0,0,0,0,0,5,5,3,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0,0,4,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,0E,11,0,0,0,0,0,0,1,9,9,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.01,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,0G,15,0,0,0,0,0,0,1,6,2,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,1,0.01,0.1,0.01,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,0I,10,0,0,0,0,0,0,2,7,2,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.01,0.01,0,2,0.01,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,2I,2,0,0,0,0,0,0,0.5,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.01,0,0,0,0.01,0.1,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,2G,7,0,0,0,0,0,0,0.5,2,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0.01,0,1,0.01,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,2E,12,0,0,0,0,0,0,2,10,8,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.1,0.01,0.1,0.5,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,2C,17,0,0,0,0,0,8,10,15,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0.01,0.1,3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,2A,12,0,0,0,0,0,0,7,9,3,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.01,0.01,0.1,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,4A,15,0,0,0,0,0,0,4,10,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,1,0,0.1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,4C,20,0,0,0,0,0,0,1,4,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.1,0,0,0.5,0.01,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,4E,8,0,0,0,0,0,0,3,2,5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0,0,0,0,0.01,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,4G,10,0,0,0,0,0,0,0.1,2,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,4I,7,0,0,0,0,0,0,1,3,2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.01,0.01,0,0,0.01,0.5,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,6I,15,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0,0,0.5,0.01,0.1,0.01,0.1,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,6G,10,0,0,0,0,0,0,0.5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.01,0,0.5,0.01,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,6E,17,0,0,0,0,0,0,2,3,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0.01,0,1,0.01,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,6C,17,0,0,0,0,0,0,4,10,3,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.01,0,0.01,1,0.01,0.1,0.1,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,6A,15,0,0,0,0,0,0,0.5,4,2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0.01,0.1,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,8A,15,0,0.1,0,0,0,0,2,8,1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4,0.01,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,8C,17,0,0,0,0,0,0,0.5,4,0.5,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.1,0.01,0.01,0.5,0.01,0,0.1,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,8E,10,0,0,0,0,0,0,0.5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.01,0,0.5,0.01,0.01,0.01,0.1,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,8G,17,0,0,0,0,0,0,1,3,0.5,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.01,0.01,0,1,0.01,0.01,0.1,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BH,1984,8,1984-08-07,8I,10,0,0,0,0,0,0,1,4,2,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.01,0,0,0.1,0.01,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,0A,10,0,0,0,0.01,0,0,0.1,0,3,0.1,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,8,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,0C,7,0,4,0,0,0,0,0.1,0.5,2,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,0E,12,0,1,0,0,0,0,0.01,0,3,0.1,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.5,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,0G,12,0,0,0,0,0,0,0.1,0,0.5,0.01,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,0I,3,0,1,0,0,0,0,0.5,0,1,0.1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,2I,8,0,0.5,0,0,0,0,0.1,1,2,0.01,0,0,0,0,0,0,0,0,17,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,2G,1,0,1,0,0,0,0,0.5,0,2,0.01,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,2E,14,0,2,0,0,0,0,0.1,10,0,0.01,0,0,0,0,0,0,1,0,6,0,0,0,0,0.01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,2C,15,0,0.5,0,0,0,0,0.5,0,1,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,2A,5,0,5,0,0,0,0,1,0,0.5,0.1,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,4A,5,0,2,0,0,0,0,0.1,0,2,0.01,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,4C,8,0,3,0,0,0,0,0.5,12,0,0.01,0,0,0,0,0,0,0.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,4E,3,0,0,0,0,0,0,0.5,3,0.5,0.1,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,4G,10,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
BP,1984,5,1984-05-05,4I,7,0,2,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
